Order ID,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Profit Margin %,,Total Sales,Total Profit,Total Orders
3007,02-10-24,Printer,Office,East,8,3336,492.76,2024,October,1477.10%,,,,
3008,09-04-23,Smartphone,Electronics,South,4,4224,477.33,2023,April,1130.04%,,,,
3009,09-07-22,Headphones,Accessories,North,3,1098,144.24,2022,July,1313.66%,,,,
3010,10-03-24,Camera,Electronics,South,8,4400,351.82,2024,March,799.59%,,,,
3011,08-05-22,Printer,Office,North,8,5616,723.42,2022,May,1288.14%,,,,
3012,02-03-24,Printer,Office,North,7,4676,520.38,2024,March,1112.87%,,,,
3013,19-07-22,Smartwatch,Electronics,North,2,2370,641.23,2022,July,2705.61%,,,,
3014,24-01-23,Mouse,Accessories,West,7,4487,688.76,2023,January,1535.01%,,,,
3015,01-10-24,Camera,Electronics,North,6,6384,1754.15,2024,October,2747.73%,,,,
3016,30-03-23,Keyboard,Accessories,South,8,2960,878.11,2023,March,2966.59%,,,,
3017,24-03-22,Smartwatch,Electronics,East,1,897,250.78,2022,March,2795.76%,,,,
3018,25-03-23,Smartphone,Electronics,East,2,1178,120.51,2023,March,1023.01%,,,,
3019,20-01-23,Smartwatch,Electronics,East,2,1026,64.51,2023,January,628.75%,,,,
3020,22-05-22,Printer,Office,South,1,1148,89.04,2022,May,775.61%,,,,
3021,15-02-23,Printer,Office,West,7,3185,765.41,2023,February,2403.17%,,,,
3022,03-03-22,Smartphone,Electronics,East,7,5180,463.35,2022,March,894.50%,,,,
3023,02-11-22,Headphones,Accessories,South,5,2025,295.13,2022,November,1457.43%,,,,
3024,24-12-24,Tablet,Electronics,North,9,1359,187.72,2024,December,1381.31%,,,,
3025,30-03-23,Camera,Electronics,South,4,1836,462.52,2023,March,2519.17%,,,,
3026,03-12-22,Tablet,Electronics,West,2,702,112.04,2022,December,1596.01%,,,,
3027,07-12-24,Smartphone,Electronics,West,8,6576,1337.38,2024,December,2033.73%,,,,
3028,07-03-24,Smartwatch,Electronics,West,2,1428,398.24,2024,March,2788.80%,,,,
3029,08-01-23,Camera,Electronics,North,7,6853,1259.03,2023,January,1837.20%,,,,
3030,16-05-22,Camera,Electronics,West,2,1492,276.56,2022,May,1853.62%,,,,
3031,29-04-24,Printer,Office,North,6,1938,146.73,2024,April,757.12%,,,,
3032,08-01-23,Camera,Electronics,South,5,905,70.91,2023,January,783.54%,,,,
3033,25-02-22,Printer,Office,North,3,2571,510.01,2022,February,1983.70%,,,,
3034,08-04-24,Tablet,Electronics,West,4,1500,127.81,2024,April,852.07%,,,,
3035,17-03-23,Smartwatch,Electronics,South,9,8712,1034.27,2023,March,1187.18%,,,,
3036,23-07-24,Monitor,Accessories,East,4,1308,368.28,2024,July,2815.60%,,,,
3037,06-03-24,Smartphone,Electronics,South,4,2648,707.32,2024,March,2671.15%,,,,
3038,18-03-22,Camera,Electronics,South,9,9810,1666.96,2022,March,1699.25%,,,,
3039,03-05-24,Headphones,Accessories,North,3,3291,274.1,2024,May,832.88%,,,,
3040,22-09-22,Smartwatch,Electronics,North,1,758,96.44,2022,September,1272.30%,,,,
3041,29-09-22,Keyboard,Accessories,East,7,2436,715.14,2022,September,2935.71%,,,,
3042,01-06-24,Smartwatch,Electronics,North,7,560,163.16,2024,June,2913.57%,,,,
3043,20-10-22,Smartphone,Electronics,West,8,4240,519.72,2022,October,1225.75%,,,,
3044,05-09-24,Monitor,Accessories,East,8,5416,403.52,2024,September,745.05%,,,,
3045,16-07-23,Smartphone,Electronics,East,8,1728,477.7,2023,July,2764.47%,,,,
3046,15-07-23,Keyboard,Accessories,West,9,6309,801.15,2023,July,1269.85%,,,,
3047,08-08-23,Keyboard,Accessories,North,8,3400,758.57,2023,August,2231.09%,,,,
3048,29-04-22,Laptop,Electronics,East,1,403,72.45,2022,April,1797.77%,,,,
3049,17-12-22,Keyboard,Accessories,South,4,2108,375.62,2022,December,1781.88%,,,,
3050,30-09-22,Headphones,Accessories,West,2,1090,296.12,2022,September,2716.70%,,,,
3051,06-11-22,Keyboard,Accessories,North,7,1274,317.92,2022,November,2495.45%,,,,
3052,11-04-24,Mouse,Accessories,South,3,1056,70.54,2024,April,667.99%,,,,
3053,01-06-23,Mouse,Accessories,North,9,5247,921.09,2023,June,1755.46%,,,,
3054,06-11-23,Mouse,Accessories,West,7,6006,1595.22,2023,November,2656.04%,,,,
3055,18-01-24,Monitor,Accessories,West,5,5415,1261.65,2024,January,2329.92%,,,,
3056,24-02-22,Smartphone,Electronics,West,1,632,81.54,2022,February,1290.19%,,,,
3057,31-01-24,Printer,Office,West,8,6160,947.96,2024,January,1538.90%,,,,
3058,26-05-23,Printer,Office,South,1,857,172.91,2023,May,2017.62%,,,,
3059,28-01-23,Tablet,Electronics,East,1,169,22.99,2023,January,1360.36%,,,,
3060,01-10-23,Tablet,Electronics,West,7,1463,175.13,2023,October,1197.06%,,,,
3061,18-12-22,Camera,Electronics,East,8,7528,1283.07,2022,December,1704.40%,,,,
3062,24-12-22,Smartwatch,Electronics,West,2,1158,227.61,2022,December,1965.54%,,,,
3063,17-06-22,Monitor,Accessories,West,4,200,20.25,2022,June,1012.50%,,,,
3064,01-01-23,Smartphone,Electronics,West,2,1514,180.67,2023,January,1193.33%,,,,
3065,07-07-24,Smartwatch,Electronics,South,7,2632,738.93,2024,July,2807.48%,,,,
3066,31-07-22,Keyboard,Accessories,North,1,358,77.84,2022,July,2174.30%,,,,
3067,04-06-23,Camera,Electronics,East,8,2360,653.3,2023,June,2768.22%,,,,
3068,29-08-23,Keyboard,Accessories,South,5,5275,594.29,2023,August,1126.62%,,,,
3069,06-04-23,Monitor,Accessories,East,9,1719,251.85,2023,April,1465.10%,,,,
3070,04-02-23,Smartphone,Electronics,West,6,1956,434.03,2023,February,2218.97%,,,,
3071,27-08-22,Keyboard,Accessories,West,3,1875,152.07,2022,August,811.04%,,,,
3072,13-06-22,Monitor,Accessories,South,4,984,157.72,2022,June,1602.85%,,,,
3073,20-08-23,Camera,Electronics,South,4,3616,789.63,2023,August,2183.71%,,,,
3074,18-10-24,Tablet,Electronics,West,5,4560,1180.8,2024,October,2589.47%,,,,
3075,14-09-24,Smartphone,Electronics,West,8,7496,2019.32,2024,September,2693.86%,,,,
3076,17-08-22,Camera,Electronics,North,5,5070,889.97,2022,August,1755.36%,,,,
3077,21-04-22,Smartwatch,Electronics,North,5,4505,1351.28,2022,April,2999.51%,,,,
3078,13-01-22,Tablet,Electronics,South,2,1916,503.83,2022,January,2629.59%,,,,
3079,28-08-24,Camera,Electronics,West,7,8113,1103.57,2024,August,1360.25%,,,,
3080,13-08-22,Laptop,Electronics,North,9,1809,392.44,2022,August,2169.38%,,,,
3081,01-09-23,Laptop,Electronics,South,3,1227,229.75,2023,September,1872.45%,,,,
3082,20-07-23,Laptop,Electronics,South,6,2040,124.65,2023,July,611.03%,,,,
3083,22-12-22,Tablet,Electronics,West,6,6324,629.2,2022,December,994.94%,,,,
3084,25-03-23,Printer,Office,North,3,2724,521.24,2023,March,1913.51%,,,,
3085,14-05-23,Laptop,Electronics,South,1,1188,110.32,2023,May,928.62%,,,,
3086,23-01-24,Keyboard,Accessories,East,8,8776,1561.07,2024,January,1778.79%,,,,
3087,25-03-23,Laptop,Electronics,South,9,5553,1432.76,2023,March,2580.15%,,,,
3088,27-08-22,Smartphone,Electronics,South,2,970,262.19,2022,August,2702.99%,,,,
3089,15-07-22,Keyboard,Accessories,South,5,940,56.7,2022,July,603.19%,,,,
3090,08-07-24,Printer,Office,East,1,1175,171.51,2024,July,1459.66%,,,,
3091,07-11-22,Laptop,Electronics,East,9,4860,1425.54,2022,November,2933.21%,,,,
3092,18-10-22,Headphones,Accessories,North,1,987,207.69,2022,October,2104.26%,,,,
3093,17-05-24,Camera,Electronics,East,7,2968,485.13,2024,May,1634.54%,,,,
3094,09-03-22,Mouse,Accessories,East,3,2172,364.77,2022,March,1679.42%,,,,
3095,01-01-22,Headphones,Accessories,South,7,3941,628.96,2022,January,1595.94%,,,,
3096,22-06-22,Headphones,Accessories,North,7,2261,566.36,2022,June,2504.91%,,,,
3097,15-07-22,Smartwatch,Electronics,West,9,8802,2519.93,2022,July,2862.91%,,,,
3098,15-03-23,Printer,Office,South,5,3025,172.43,2023,March,570.02%,,,,
3099,16-01-22,Printer,Office,North,4,4428,600.55,2022,January,1356.26%,,,,
3100,28-10-24,Mouse,Accessories,West,9,7344,1417.84,2024,October,1930.61%,,,,
3101,23-08-24,Keyboard,Accessories,East,4,2236,167.78,2024,August,750.36%,,,,
3102,24-11-24,Smartphone,Electronics,South,8,536,57.08,2024,November,1064.93%,,,,
3103,20-10-24,Monitor,Accessories,North,5,1980,249.22,2024,October,1258.69%,,,,
3104,26-01-22,Printer,Office,East,6,2100,202.86,2022,January,966.00%,,,,
3105,16-04-23,Smartwatch,Electronics,West,3,1497,122.76,2023,April,820.04%,,,,
3106,18-07-24,Laptop,Electronics,North,6,4200,1013.7,2024,July,2413.57%,,,,
3107,21-11-22,Headphones,Accessories,South,2,1242,191.82,2022,November,1544.44%,,,,
3108,29-11-22,Smartwatch,Electronics,South,5,1570,312.81,2022,November,1992.42%,,,,
3109,01-07-23,Monitor,Accessories,East,4,428,86.62,2023,July,2023.83%,,,,
3110,02-02-23,Printer,Office,South,1,914,270.74,2023,February,2962.14%,,,,
3111,13-12-24,Tablet,Electronics,North,3,465,98.93,2024,December,2127.53%,,,,
3112,27-08-22,Smartwatch,Electronics,North,2,1062,83.49,2022,August,786.16%,,,,
3113,26-05-22,Camera,Electronics,South,8,8720,1984.11,2022,May,2275.36%,,,,
3114,04-02-24,Mouse,Accessories,South,6,1308,343.61,2024,February,2626.99%,,,,
3115,12-12-24,Headphones,Accessories,South,9,8514,1291.97,2024,December,1517.47%,,,,
3116,07-02-23,Tablet,Electronics,North,2,1212,151.07,2023,February,1246.45%,,,,
3117,24-04-23,Headphones,Accessories,West,4,2576,503.57,2023,April,1954.85%,,,,
3118,26-09-23,Keyboard,Accessories,East,8,4800,606.19,2023,September,1262.90%,,,,
3119,02-10-22,Smartwatch,Electronics,East,5,1440,274.54,2022,October,1906.53%,,,,
3120,12-09-22,Smartwatch,Electronics,North,9,10251,737.45,2022,September,719.39%,,,,
3121,18-01-23,Smartphone,Electronics,North,7,3038,570.98,2023,January,1879.46%,,,,
3122,24-11-22,Monitor,Accessories,West,9,6993,1945.56,2022,November,2782.15%,,,,
3123,07-03-24,Monitor,Accessories,East,4,1632,247.88,2024,March,1518.87%,,,,
3124,07-10-24,Keyboard,Accessories,East,9,5706,1704.8,2024,October,2987.73%,,,,
3125,29-08-22,Camera,Electronics,North,9,9657,1187.22,2022,August,1229.39%,,,,
3126,31-01-22,Smartwatch,Electronics,East,5,4405,450.83,2022,January,1023.45%,,,,
3127,14-12-23,Keyboard,Accessories,East,4,1720,360.78,2023,December,2097.56%,,,,
3128,13-08-23,Camera,Electronics,South,7,4557,234.62,2023,August,514.86%,,,,
3129,12-12-24,Headphones,Accessories,West,7,2380,431.43,2024,December,1812.73%,,,,
3130,11-02-22,Headphones,Accessories,North,8,456,74.99,2022,February,1644.52%,,,,
3131,16-11-23,Camera,Electronics,East,6,6534,355.03,2023,November,543.36%,,,,
3132,04-03-22,Smartphone,Electronics,North,6,3456,307.46,2022,March,889.64%,,,,
3133,29-06-22,Keyboard,Accessories,West,9,8163,2352.46,2022,June,2881.86%,,,,
3134,28-08-23,Headphones,Accessories,North,6,4656,601.71,2023,August,1292.33%,,,,
3135,16-09-22,Smartphone,Electronics,West,2,966,241.54,2022,September,2500.41%,,,,
3136,02-12-22,Mouse,Accessories,East,4,2580,669.67,2022,December,2595.62%,,,,
3137,02-10-22,Camera,Electronics,South,9,8127,1906.5,2022,October,2345.88%,,,,
3138,19-05-22,Smartwatch,Electronics,South,4,2128,614.05,2022,May,2885.57%,,,,
3139,05-06-22,Smartphone,Electronics,South,9,6417,1100.52,2022,June,1715.01%,,,,
3140,11-06-22,Keyboard,Accessories,East,7,3997,494.78,2022,June,1237.88%,,,,
3141,14-03-23,Laptop,Electronics,West,1,879,149.52,2023,March,1701.02%,,,,
3142,17-11-23,Laptop,Electronics,North,3,2415,538.39,2023,November,2229.36%,,,,
3143,27-09-24,Camera,Electronics,West,4,1064,314.84,2024,September,2959.02%,,,,
3144,17-02-22,Mouse,Accessories,South,4,1156,326.92,2022,February,2828.03%,,,,
3145,12-05-22,Smartphone,Electronics,North,1,1184,218.27,2022,May,1843.50%,,,,
3146,05-02-22,Keyboard,Accessories,South,3,1950,211.16,2022,February,1082.87%,,,,
3147,29-08-22,Laptop,Electronics,South,4,1088,295.09,2022,August,2712.22%,,,,
3148,04-12-23,Printer,Office,South,6,4380,522.3,2023,December,1192.47%,,,,
3149,20-04-24,Camera,Electronics,South,1,998,196.17,2024,April,1965.63%,,,,
3150,25-05-24,Smartphone,Electronics,East,6,5766,675.17,2024,May,1170.95%,,,,
3151,09-10-24,Tablet,Electronics,West,6,3120,274.65,2024,October,880.29%,,,,
3152,07-03-22,Printer,Office,East,7,637,68.11,2022,March,1069.23%,,,,
3153,26-10-23,Laptop,Electronics,West,6,3306,697.74,2023,October,2110.53%,,,,
3154,31-05-22,Monitor,Accessories,South,6,7020,726.72,2022,May,1035.21%,,,,
3155,16-09-22,Camera,Electronics,South,7,5971,502.14,2022,September,840.96%,,,,
3156,22-11-23,Laptop,Electronics,North,2,750,77.68,2023,November,1035.73%,,,,
3157,26-04-24,Tablet,Electronics,North,3,2379,523,2024,April,2198.40%,,,,
3158,21-08-22,Camera,Electronics,North,1,699,108.94,2022,August,1558.51%,,,,
3159,16-01-23,Camera,Electronics,West,9,6876,1895.24,2023,January,2756.31%,,,,
3160,02-02-22,Monitor,Accessories,North,8,1800,494.02,2022,February,2744.56%,,,,
3161,11-07-24,Tablet,Electronics,South,5,1255,236.25,2024,July,1882.47%,,,,
3162,04-06-22,Smartwatch,Electronics,East,9,1998,343.58,2022,June,1719.62%,,,,
3163,26-11-22,Headphones,Accessories,East,1,307,80.19,2022,November,2612.05%,,,,
3164,25-06-24,Printer,Office,West,1,235,54.87,2024,June,2334.89%,,,,
3165,01-11-23,Monitor,Accessories,South,6,1506,407.73,2023,November,2707.37%,,,,
3166,26-10-24,Tablet,Electronics,North,8,2464,216.51,2024,October,878.69%,,,,
3167,12-05-23,Smartwatch,Electronics,South,2,322,42.03,2023,May,1305.28%,,,,
3168,04-03-23,Printer,Office,West,4,1100,100.02,2023,March,909.27%,,,,
3169,08-03-22,Keyboard,Accessories,South,4,2188,265.54,2022,March,1213.62%,,,,
3170,22-12-23,Printer,Office,West,9,2934,473.34,2023,December,1613.29%,,,,
3171,04-11-22,Headphones,Accessories,South,8,9224,514.06,2022,November,557.31%,,,,
3172,15-12-22,Monitor,Accessories,East,4,2436,142.81,2022,December,586.25%,,,,
3173,23-09-22,Smartwatch,Electronics,West,4,972,97.55,2022,September,1003.60%,,,,
3174,03-10-24,Laptop,Electronics,South,6,5484,540.4,2024,October,985.41%,,,,
3175,17-10-24,Camera,Electronics,West,8,3152,337.36,2024,October,1070.30%,,,,
3176,22-03-24,Keyboard,Accessories,East,8,6032,870.17,2024,March,1442.59%,,,,
3177,10-04-23,Camera,Electronics,West,7,6384,1324.49,2023,April,2074.70%,,,,
3178,10-07-23,Printer,Office,East,5,3705,707.08,2023,July,1908.45%,,,,
3179,04-11-22,Smartwatch,Electronics,South,6,5580,394.03,2022,November,706.15%,,,,
3180,16-04-22,Camera,Electronics,East,2,1236,120.74,2022,April,976.86%,,,,
3181,02-04-23,Camera,Electronics,North,8,7040,1969.93,2023,April,2798.20%,,,,
3182,11-06-24,Camera,Electronics,East,9,909,138.04,2024,June,1518.59%,,,,
3183,26-12-24,Mouse,Accessories,South,1,106,7.24,2024,December,683.02%,,,,
3184,12-11-24,Smartwatch,Electronics,South,1,281,67.85,2024,November,2414.59%,,,,
3185,25-09-22,Camera,Electronics,East,6,6768,1851.01,2022,September,2734.94%,,,,
3186,07-03-23,Laptop,Electronics,West,6,4302,276.35,2023,March,642.38%,,,,
3187,19-11-22,Smartphone,Electronics,North,9,7146,2125.44,2022,November,2974.31%,,,,
3188,16-02-23,Smartphone,Electronics,South,3,582,48.08,2023,February,826.12%,,,,
3189,01-08-24,Headphones,Accessories,North,6,576,162.75,2024,August,2825.52%,,,,
3190,24-09-23,Keyboard,Accessories,South,5,4265,796.12,2023,September,1866.64%,,,,
3191,24-06-23,Smartwatch,Electronics,East,8,5368,333.53,2023,June,621.33%,,,,
3192,04-12-23,Headphones,Accessories,South,1,314,66.23,2023,December,2109.24%,,,,
3193,24-12-24,Tablet,Electronics,West,6,2676,646.7,2024,December,2416.67%,,,,
3194,13-02-22,Laptop,Electronics,North,4,3384,947.52,2022,February,2800.00%,,,,
3195,20-07-23,Mouse,Accessories,West,6,3186,794.94,2023,July,2495.10%,,,,
3196,20-12-24,Smartwatch,Electronics,South,4,1832,528.69,2024,December,2885.86%,,,,
3197,02-11-24,Printer,Office,South,8,4784,769.91,2024,November,1609.34%,,,,
3198,16-02-24,Tablet,Electronics,West,1,381,63.18,2024,February,1658.27%,,,,
3199,29-11-22,Smartphone,Electronics,South,9,4527,677.34,2022,November,1496.22%,,,,
3200,25-05-22,Printer,Office,South,4,1612,240.42,2022,May,1491.44%,,,,
3201,04-10-23,Printer,Office,East,2,1918,435.56,2023,October,2270.91%,,,,
3202,04-01-24,Camera,Electronics,East,1,179,42.37,2024,January,2367.04%,,,,
3203,31-05-24,Smartwatch,Electronics,West,3,3153,224.29,2024,May,711.35%,,,,
3204,18-04-23,Tablet,Electronics,East,8,3864,855.75,2023,April,2214.67%,,,,
3205,13-05-23,Printer,Office,South,5,2440,570.78,2023,May,2339.26%,,,,
3206,31-03-23,Camera,Electronics,South,6,3660,675.38,2023,March,1845.30%,,,,
3207,03-08-24,Smartwatch,Electronics,East,3,318,49.93,2024,August,1570.13%,,,,
3208,16-12-23,Mouse,Accessories,South,3,483,63.27,2023,December,1309.94%,,,,
3209,21-08-24,Headphones,Accessories,North,6,6774,960.41,2024,August,1417.79%,,,,
3210,02-01-24,Monitor,Accessories,West,5,5310,806.12,2024,January,1518.12%,,,,
3211,06-03-24,Keyboard,Accessories,West,6,5154,779.43,2024,March,1512.28%,,,,
3212,19-09-23,Keyboard,Accessories,East,9,6741,823.17,2023,September,1221.14%,,,,
3213,13-05-22,Camera,Electronics,North,2,520,61.33,2022,May,1179.42%,,,,
3214,19-06-24,Tablet,Electronics,East,7,1120,111.79,2024,June,998.13%,,,,
3215,12-07-22,Keyboard,Accessories,East,1,911,155.3,2022,July,1704.72%,,,,
3216,21-03-22,Monitor,Accessories,South,8,1064,190.73,2022,March,1792.58%,,,,
3217,28-04-24,Laptop,Electronics,North,7,1981,404.3,2024,April,2040.89%,,,,
3218,20-04-22,Camera,Electronics,South,5,4280,540.47,2022,April,1262.78%,,,,
3219,25-06-24,Smartwatch,Electronics,South,5,5125,268.39,2024,June,523.69%,,,,
3220,26-12-24,Monitor,Accessories,West,7,1575,313.96,2024,December,1993.40%,,,,
3221,28-04-24,Tablet,Electronics,East,9,9972,1868.64,2024,April,1873.89%,,,,
3222,01-10-22,Smartphone,Electronics,East,8,4576,900.04,2022,October,1966.87%,,,,
3223,01-06-24,Monitor,Accessories,South,7,6559,1141.32,2024,June,1740.08%,,,,
3224,20-07-23,Tablet,Electronics,South,1,619,35.36,2023,July,571.24%,,,,
3225,09-06-24,Headphones,Accessories,West,8,2488,151.95,2024,June,610.73%,,,,
3226,29-10-22,Mouse,Accessories,West,4,2536,148.85,2022,October,586.95%,,,,
3227,03-02-22,Tablet,Electronics,West,8,5416,297.5,2022,February,549.30%,,,,
3228,13-02-23,Smartwatch,Electronics,East,2,2334,158.07,2023,February,677.25%,,,,
3229,28-07-22,Camera,Electronics,East,9,1080,183.42,2022,July,1698.33%,,,,
3230,08-05-24,Tablet,Electronics,South,4,1324,127.07,2024,May,959.74%,,,,
3231,16-07-23,Camera,Electronics,West,2,2304,444.08,2023,July,1927.43%,,,,
3232,21-02-24,Smartphone,Electronics,East,4,4736,1026.24,2024,February,2166.89%,,,,
3233,14-08-23,Mouse,Accessories,West,9,2925,457.49,2023,August,1564.07%,,,,
3234,27-01-23,Laptop,Electronics,East,9,6345,1627.26,2023,January,2564.63%,,,,
3235,13-06-22,Headphones,Accessories,East,9,4221,912.84,2022,June,2162.62%,,,,
3236,06-12-22,Headphones,Accessories,South,7,462,56.89,2022,December,1231.39%,,,,
3237,13-05-22,Monitor,Accessories,North,7,7588,1625.55,2022,May,2142.26%,,,,
3238,12-12-22,Keyboard,Accessories,North,6,5232,1270.64,2022,December,2428.59%,,,,
3239,01-08-24,Camera,Electronics,East,8,1440,402.06,2024,August,2792.08%,,,,
3240,31-03-23,Monitor,Accessories,North,2,1026,226.4,2023,March,2206.63%,,,,
3241,21-09-24,Camera,Electronics,North,7,7455,1008.42,2024,September,1352.68%,,,,
3242,29-11-23,Printer,Office,East,8,2456,404.35,2023,November,1646.38%,,,,
3243,01-11-22,Camera,Electronics,North,3,2859,404.56,2022,November,1415.04%,,,,
3244,08-01-24,Keyboard,Accessories,East,1,311,50.66,2024,January,1628.94%,,,,
3245,28-10-22,Printer,Office,East,9,1260,246.6,2022,October,1957.14%,,,,
3246,18-01-22,Keyboard,Accessories,South,1,466,102.48,2022,January,2199.14%,,,,
3247,22-02-23,Laptop,Electronics,West,3,867,58.2,2023,February,671.28%,,,,
3248,24-02-23,Monitor,Accessories,South,6,3888,275.72,2023,February,709.16%,,,,
3249,12-04-24,Tablet,Electronics,North,4,3032,347.2,2024,April,1145.12%,,,,
3250,22-12-23,Tablet,Electronics,North,7,4704,978.81,2023,December,2080.80%,,,,
3251,27-10-22,Printer,Office,West,3,3186,527.75,2022,October,1656.47%,,,,
3252,18-08-24,Printer,Office,North,9,6183,359.54,2024,August,581.50%,,,,
3253,14-10-22,Smartwatch,Electronics,West,1,243,21.75,2022,October,895.06%,,,,
3254,20-06-23,Smartphone,Electronics,North,3,897,235.67,2023,June,2627.31%,,,,
3255,19-12-23,Headphones,Accessories,West,9,4563,675.62,2023,December,1480.65%,,,,
3256,18-09-22,Laptop,Electronics,South,4,628,156.98,2022,September,2499.68%,,,,
3257,21-12-24,Monitor,Accessories,East,6,1050,172.83,2024,December,1646.00%,,,,
3258,16-05-22,Monitor,Accessories,North,8,3032,278.85,2022,May,919.69%,,,,
3259,27-09-23,Keyboard,Accessories,West,1,920,118.24,2023,September,1285.22%,,,,
3260,02-03-24,Laptop,Electronics,South,2,668,90.67,2024,March,1357.34%,,,,
3261,31-05-24,Mouse,Accessories,East,5,5990,1403.53,2024,May,2343.12%,,,,
3262,04-03-24,Tablet,Electronics,South,9,9324,1223.9,2024,March,1312.63%,,,,
3263,11-04-23,Keyboard,Accessories,East,8,5768,368.49,2023,April,638.85%,,,,
3264,01-05-24,Laptop,Electronics,North,1,1123,318.09,2024,May,2832.50%,,,,
3265,20-12-24,Keyboard,Accessories,West,4,2336,453.04,2024,December,1939.38%,,,,
3266,22-11-23,Laptop,Electronics,West,6,438,26.03,2023,November,594.29%,,,,
3267,23-12-22,Tablet,Electronics,North,6,5940,318.72,2022,December,536.57%,,,,
3268,22-06-22,Camera,Electronics,West,3,1848,549.34,2022,June,2972.62%,,,,
3269,17-03-23,Keyboard,Accessories,North,3,2118,321.05,2023,March,1515.82%,,,,
3270,16-01-22,Smartphone,Electronics,North,3,231,36.73,2022,January,1590.04%,,,,
3271,12-01-24,Headphones,Accessories,South,6,978,182.46,2024,January,1865.64%,,,,
3272,22-05-23,Monitor,Accessories,North,5,4960,420.98,2023,May,848.75%,,,,
3273,09-03-22,Camera,Electronics,South,3,1377,330.44,2022,March,2399.71%,,,,
3274,09-02-23,Camera,Electronics,West,2,1958,227.77,2023,February,1163.28%,,,,
3275,12-06-23,Mouse,Accessories,West,7,5607,1288.04,2023,June,2297.20%,,,,
3276,24-11-22,Smartwatch,Electronics,South,6,3504,980.7,2022,November,2798.80%,,,,
3277,21-11-24,Mouse,Accessories,North,4,796,75.15,2024,November,944.10%,,,,
3278,14-08-24,Monitor,Accessories,North,1,342,37.64,2024,August,1100.58%,,,,
3279,14-08-24,Monitor,Accessories,South,7,6769,1549.67,2024,August,2289.36%,,,,
3280,29-08-23,Headphones,Accessories,South,9,10080,1794.73,2023,August,1780.49%,,,,
3281,11-01-24,Smartwatch,Electronics,East,7,3948,758.36,2024,January,1920.87%,,,,
3282,27-06-23,Headphones,Accessories,South,4,1488,74.52,2023,June,500.81%,,,,
3283,17-01-24,Mouse,Accessories,South,5,1200,201.8,2024,January,1681.67%,,,,
3284,10-01-23,Smartwatch,Electronics,North,4,4476,977.6,2023,January,2184.09%,,,,
3285,01-08-23,Monitor,Accessories,West,1,1178,292.15,2023,August,2480.05%,,,,
3286,26-12-24,Smartwatch,Electronics,South,8,2888,149.92,2024,December,519.11%,,,,
3287,13-12-24,Smartphone,Electronics,South,6,1704,193.18,2024,December,1133.69%,,,,
3288,17-10-22,Printer,Office,West,8,4200,1017.94,2022,October,2423.67%,,,,
3289,12-03-24,Keyboard,Accessories,East,7,4417,562.79,2024,March,1274.15%,,,,
3290,20-05-24,Camera,Electronics,West,4,764,178.83,2024,May,2340.71%,,,,
3291,28-06-24,Headphones,Accessories,South,4,4000,964.43,2024,June,2411.08%,,,,
3292,21-10-24,Monitor,Accessories,East,9,2331,558,2024,October,2393.82%,,,,
3293,31-01-23,Mouse,Accessories,West,9,8172,1296.29,2023,January,1586.26%,,,,
3294,20-12-24,Laptop,Electronics,North,1,761,61.15,2024,December,803.55%,,,,
3295,25-11-23,Camera,Electronics,East,2,494,56.41,2023,November,1141.90%,,,,
3296,05-09-23,Headphones,Accessories,East,2,194,52.16,2023,September,2688.66%,,,,
3297,20-03-24,Tablet,Electronics,West,6,5820,1423.67,2024,March,2446.17%,,,,
3298,11-04-22,Camera,Electronics,North,5,410,121.77,2022,April,2970.00%,,,,
3299,06-12-24,Smartphone,Electronics,East,6,1254,360.87,2024,December,2877.75%,,,,
3300,04-06-22,Tablet,Electronics,East,6,3432,452.4,2022,June,1318.18%,,,,
3301,22-03-24,Camera,Electronics,North,4,3792,997.99,2024,March,2631.83%,,,,
3302,19-11-24,Tablet,Electronics,West,7,546,117.9,2024,November,2159.34%,,,,
3303,24-02-22,Smartwatch,Electronics,East,3,1452,217.06,2022,February,1494.90%,,,,
3304,14-11-22,Keyboard,Accessories,West,8,9296,1556.05,2022,November,1673.89%,,,,
3305,01-12-23,Mouse,Accessories,North,1,1160,149.81,2023,December,1291.47%,,,,
3306,14-01-24,Laptop,Electronics,West,6,4728,682.01,2024,January,1442.49%,,,,
3307,12-02-23,Camera,Electronics,North,6,1836,508.81,2023,February,2771.30%,,,,
3308,13-09-23,Smartwatch,Electronics,South,7,6237,1784.89,2023,September,2861.78%,,,,
3309,01-09-24,Laptop,Electronics,West,5,5845,941.79,2024,September,1611.27%,,,,
3310,27-12-23,Monitor,Accessories,South,9,6138,851.14,2023,December,1386.67%,,,,
3311,23-03-22,Camera,Electronics,West,2,1416,136.75,2022,March,965.75%,,,,
3312,27-12-24,Keyboard,Accessories,West,3,1851,348.9,2024,December,1884.93%,,,,
3313,10-11-22,Printer,Office,South,9,7452,1259.82,2022,November,1690.58%,,,,
3314,29-11-23,Tablet,Electronics,North,5,1630,190.38,2023,November,1167.98%,,,,
3315,16-08-22,Camera,Electronics,West,6,4800,930.44,2022,August,1938.42%,,,,
3316,23-11-23,Smartwatch,Electronics,South,1,61,16.11,2023,November,2640.98%,,,,
3317,21-09-23,Monitor,Accessories,East,6,942,80.27,2023,September,852.12%,,,,
